
CVE-2013-7004, http://www.exploit-db.com/exploits/30061
CVE-2013-7005, http://www.exploit-db.com/exploits/30061
CVE-2012-1308, http://www.securityfocus.com/bid/52096
CVE-2014-9517, http://packetstormsecurity.com/files/129609/D-Link-DCS-2103-Brute-Force-Cross-Site-Scripting.html
CVE-2014-9517, http://websecurity.com.ua/7288/
CVE-2014-9518, http://securityadvisories.dlink.com/security/publication.aspx?name=SAP10048
CVE-2014-10025, http://seclists.org/fulldisclosure/2014/Nov/19
CVE-2014-10025, http://websecurity.com.ua/7179/
CVE-2014-10026, http://seclists.org/fulldisclosure/2014/Nov/19
CVE-2014-10026, http://websecurity.com.ua/7179/
CVE-2014-10027, http://seclists.org/fulldisclosure/2014/Nov/100
CVE-2014-10027, http://websecurity.com.ua/7215/
CVE-2014-10028, http://seclists.org/fulldisclosure/2014/Nov/100
CVE-2014-10028, http://websecurity.com.ua/7215/
CVE-2014-100005, http://resources.infosecinstitute.com/csrf-unauthorized-remote-admin-access/
CVE-2015-1028, http://www.exploit-db.com/exploits/35747
CVE-2015-1028, http://www.exploit-db.com/exploits/35750
CVE-2015-1028, http://www.exploit-db.com/exploits/35751
CVE-2015-1028, http://www.xlabs.com.br/blog/?p=339
CVE-2015-5999, http://packetstormsecurity.com/files/134379/D-Link-DIR-816L-Cross-Site-Request-Forgery.html
CVE-2015-5999, http://seclists.org/fulldisclosure/2015/Nov/45
CVE-2016-10125, https://labs.integrity.pt/advisories/dlink-dgs-1100-hardcoded-keys/
CVE-2016-10177, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10178, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10179, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10180, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10181, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10182, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10183, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10184, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10185, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2016-10186, https://pierrekim.github.io/blog/2016-09-28-dlink-dwr-932b-lte-routers-vulnerabilities.html
CVE-2017-5633, http://seclists.org/fulldisclosure/2017/Feb/70
CVE-2017-6411, https://www.exploit-db.com/exploits/41478/
CVE-2017-7852, https://www.qualys.com/2017/02/22/qsa-2017-02-22/qsa-2017-02-22.pdf
CVE-2015-7245, http://packetstormsecurity.com/files/135590/D-Link-DVG-N5402SP-Path-Traversal-Information-Disclosure.html
CVE-2015-7245, http://seclists.org/fulldisclosure/2016/Feb/24
CVE-2015-7245, https://www.exploit-db.com/exploits/39409/
CVE-2015-7246, http://packetstormsecurity.com/files/135590/D-Link-DVG-N5402SP-Path-Traversal-Information-Disclosure.html
CVE-2015-7246, http://seclists.org/fulldisclosure/2016/Feb/24
CVE-2015-7246, https://www.exploit-db.com/exploits/39409/
CVE-2015-7247, http://packetstormsecurity.com/files/135590/D-Link-DVG-N5402SP-Path-Traversal-Information-Disclosure.html
CVE-2015-7247, http://seclists.org/fulldisclosure/2016/Feb/24
CVE-2015-7247, https://www.exploit-db.com/exploits/39409/
CVE-2017-9100, http://touhidshaikh.com/blog/poc/d-link-dir600-auth-bypass/
CVE-2017-9100, https://www.exploit-db.com/exploits/42039/
CVE-2017-9100, https://www.youtube.com/watch?v=waIJKWCpyNQ
CVE-2017-10676, https://iscouncil.blogspot.com/2017/07/stored-xss-in-d-link-dir-600m-router.html
CVE-2017-12943, https://www.youtube.com/watch?v=PeNOJORAQsQ
CVE-2017-14413, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14414, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14415, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14416, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14417, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14418, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14419, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14420, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14421, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14422, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14423, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14424, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14425, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14426, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14427, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14428, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14429, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2017-14430, https://pierrekim.github.io/blog/2017-09-08-dlink-850l-mydlink-cloud-0days-vulnerabilities.html
CVE-2015-1187, http://packetstormsecurity.com/files/131465/D-Link-TRENDnet-NCC-Service-Command-Injection.html
CVE-2016-10699, https://www.trustwave.com/Resources/Security-Advisories/Advisories/TWSL2016-018/?fid=8411
CVE-2017-16765, https://gist.github.com/shiham101/d8f98d4ce302c12576f39af2ad2448ca
CVE-2017-7851, https://www.qualys.com/2017/03/26/qsa-2017-03-26/qsa-2017-03-26.pdf
CVE-2018-5371, https://www.iplantom.com/2018/01/10/dsl2640U/
CVE-2018-6936, https://0day4u.wordpress.com/2018/02/21/d-link-dir-600m-wireless-stored-xss/
CVE-2018-6936, https://www.exploit-db.com/exploits/44219/
CVE-2018-6527, https://github.com/TheBeeMan/Pwning-multiple-dlink-router-via-SOAP-proto
CVE-2018-6528, https://github.com/TheBeeMan/Pwning-multiple-dlink-router-via-SOAP-proto
CVE-2018-6529, https://github.com/TheBeeMan/Pwning-multiple-dlink-router-via-SOAP-proto
CVE-2018-6530, https://github.com/TheBeeMan/Pwning-multiple-dlink-router-via-SOAP-proto
CVE-2018-9032, https://www.exploit-db.com/exploits/44378/
CVE-2018-8941, https://github.com/SECFORCE/CVE-2018-8941
CVE-2018-10106, https://github.com/iceMatcha/Some-Vulnerabilities-of-D-link-Dir815/blob/master/Vulnerabilities_Summary.md
CVE-2018-10107, https://github.com/iceMatcha/Some-Vulnerabilities-of-D-link-Dir815/blob/master/Vulnerabilities_Summary.md
CVE-2018-10108, https://github.com/iceMatcha/Some-Vulnerabilities-of-D-link-Dir815/blob/master/Vulnerabilities_Summary.md
CVE-2018-10110, http://packetstormsecurity.com/files/147184/D-Link-DIR-615-Cross-Site-Scripting.html
CVE-2018-10110, https://hacksayan.wordpress.com/d-link-dir-615-wireless-router-persistent-cross-site-scripting-xss/
CVE-2018-10110, https://www.exploit-db.com/exploits/44473/
CVE-2018-10431, https://github.com/imsebao/404team/blob/master/dlink/dlink_dir615_rce.md
CVE-2017-17020, https://www.fidusinfosec.com/dlink-dcs-5030l-remote-code-execution-cve-2017-17020/
CVE-2018-10713, https://github.com/kgsdy/D-Link-DSL-3782-EU
CVE-2018-10641, https://advancedpersistentsecurity.net/cve-2018-10641/
CVE-2018-10641, https://gist.github.com/jocephus/806ff4679cf54af130d69777a551f819
CVE-2018-10641, https://www.peerlyst.com/posts/vulnerability-disclosure-insecure-authentication-practices-in-d-link-router-cve-2018-10641-joe-gray
CVE-2018-10746, https://github.com/kgsdy/D-Link-DSL-3782-EU/blob/master/get.md
CVE-2018-10747, https://github.com/kgsdy/D-Link-DSL-3782-EU/blob/master/unset.md
CVE-2018-10748, https://github.com/kgsdy/D-Link-DSL-3782-EU/blob/master/show.md
CVE-2018-10749, https://github.com/kgsdy/D-Link-DSL-3782-EU/blob/master/commit.md
CVE-2018-10750, https://github.com/kgsdy/D-Link-DSL-3782-EU/blob/master/staticGet.md
CVE-2018-10957, https://packetstormsecurity.com/files/147525/D-Link-DIR-868L-1.12-Cross-Site-Request-Forgery.html
CVE-2018-10996, https://github.com/kgsdy/D-Link-DIR-629/blob/master/D-Link-DIR-629-B1.md
CVE-2018-11013, https://0x3f97.github.io/exploit/2018/05/13/D-Link-DIR-816-A2-CN-router-stack-based-buffer-overflow/
CVE-2018-8898, http://packetstormsecurity.com/files/147708/D-Link-DSL-3782-Authentication-Bypass.html
CVE-2018-8898, https://www.exploit-db.com/exploits/44657/
CVE-2018-6211, https://securelist.com/backdoors-in-d-links-backyard/85530/
CVE-2018-6212, https://securelist.com/backdoors-in-d-links-backyard/85530/
CVE-2018-6213, https://securelist.com/backdoors-in-d-links-backyard/85530/
CVE-2016-6563, http://seclists.org/fulldisclosure/2016/Nov/38
CVE-2016-6563, https://www.exploit-db.com/exploits/40805/
CVE-2018-12710, https://www.exploit-db.com/exploits/45306/
CVE-2018-16408, https://github.com/PAGalaxyLab/VulInfo/blob/master/D-Link/DIR-846/RCE_0/D-Link%20DIR-846%20RCE.md
CVE-2018-16605, https://www.youtube.com/watch?v=BvZJ_e2BH_M&feature=youtu.be
CVE-2018-17063, https://github.com/PAGalaxyLab/VulInfo/tree/master/D-Link/DIR-816/cmd_injection_3
CVE-2018-17064, https://github.com/PAGalaxyLab/VulInfo/tree/master/D-Link/DIR-816/cmd_injection_2
CVE-2018-17065, https://github.com/PAGalaxyLab/VulInfo/tree/master/D-Link/DIR-816/stack_overflow_1
CVE-2018-17066, https://github.com/PAGalaxyLab/VulInfo/tree/master/D-Link/DIR-816/cmd_injection_0
CVE-2018-17067, https://github.com/PAGalaxyLab/VulInfo/tree/master/D-Link/DIR-816/stack_overflow_0
CVE-2018-17068, https://github.com/PAGalaxyLab/VulInfo/tree/master/D-Link/DIR-816/cmd_injection_1
CVE-2018-17786, https://xz.aliyun.com/t/2834
CVE-2018-17787, https://xz.aliyun.com/t/2834
CVE-2018-17880, https://xz.aliyun.com/t/2834#toc-5
CVE-2018-17881, https://xz.aliyun.com/t/2834#toc-5
CVE-2018-17440, http://seclists.org/fulldisclosure/2018/Oct/11
CVE-2018-17440, https://www.exploit-db.com/exploits/45533/
CVE-2018-17440, https://www.secureauth.com/labs/advisories/d-link-central-wifimanager-software-controller-multiple-vulnerabilities
CVE-2018-17441, http://seclists.org/fulldisclosure/2018/Oct/11
CVE-2018-17441, https://www.exploit-db.com/exploits/45533/
CVE-2018-17441, https://www.secureauth.com/labs/advisories/d-link-central-wifimanager-software-controller-multiple-vulnerabilities
CVE-2018-17442, http://seclists.org/fulldisclosure/2018/Oct/11
CVE-2018-17442, https://www.exploit-db.com/exploits/45533/
CVE-2018-17442, https://www.secureauth.com/labs/advisories/d-link-central-wifimanager-software-controller-multiple-vulnerabilities
CVE-2018-17443, http://seclists.org/fulldisclosure/2018/Oct/11
CVE-2018-17443, https://www.exploit-db.com/exploits/45533/
CVE-2018-17443, https://www.secureauth.com/labs/advisories/d-link-central-wifimanager-software-controller-multiple-vulnerabilities
CVE-2018-10822, http://sploit.tech/2018/10/12/D-Link.html
CVE-2018-10822, https://seclists.org/fulldisclosure/2018/Oct/36
CVE-2018-10823, http://sploit.tech/2018/10/12/D-Link.html
CVE-2018-10823, https://seclists.org/fulldisclosure/2018/Oct/36
CVE-2018-10824, http://sploit.tech/2018/10/12/D-Link.html
CVE-2018-10824, https://seclists.org/fulldisclosure/2018/Oct/36
CVE-2018-18636, https://cxsecurity.com/issue/WLB-2018100107
CVE-2018-18636, https://packetstormsecurity.com/files/149785/D-Link-DSL-2640T-Cross-Site-Scripting.html
CVE-2018-20056, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-619%20stack%20overflow.md
CVE-2018-20057, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-619%20command%20execution.md
CVE-2018-20305, https://github.com/RootSoull/Vuln-Poc/tree/master/D-Link/DIR-816
CVE-2018-18441, https://dojo.bullguard.com/dojo-by-bullguard/blog/i-got-my-eyeon-you-security-vulnerabilities-in-baby-monitor/
CVE-2018-18442, https://dojo.bullguard.com/dojo-by-bullguard/blog/i-got-my-eyeon-you-security-vulnerabilities-in-baby-monitor/
CVE-2018-18767, https://dojo.bullguard.com/dojo-by-bullguard/blog/i-got-my-eyeon-you-security-vulnerabilities-in-baby-monitor/
CVE-2018-20389, https://misteralfa-hack.blogspot.com/2018/12/stringbleed-y-ahora-que-passwords-leaks.html
CVE-2018-20445, https://misteralfa-hack.blogspot.com/2018/12/d-link-passwords-wireless-via-snmp.html
CVE-2018-20114, https://github.com/pr0v3rbs/CVE/tree/master/CVE-2018-20114
CVE-2018-15515, http://packetstormsecurity.com/files/150244/D-LINK-Central-WifiManager-CWM-100-1.03-r0098-DLL-Hijacking.html
CVE-2018-15515, http://seclists.org/fulldisclosure/2018/Nov/29
CVE-2018-15516, http://packetstormsecurity.com/files/150242/D-LINK-Central-WifiManager-CWM-100-1.03-r0098-Man-In-The-Middle.html
CVE-2018-15516, http://seclists.org/fulldisclosure/2018/Nov/27
CVE-2018-15516, https://vimeo.com/299797225
CVE-2018-15517, http://packetstormsecurity.com/files/150243/D-LINK-Central-WifiManager-CWM-100-1.03-r0098-Server-Side-Request-Forgery.html
CVE-2018-15517, http://seclists.org/fulldisclosure/2018/Nov/28
CVE-2019-7297, https://github.com/leonW7/D-Link/blob/master/Vul_1.md
CVE-2019-7298, https://github.com/leonW7/D-Link/blob/master/Vul_2.md
CVE-2019-7388, https://github.com/leonW7/D-Link/blob/master/Vul_3.md
CVE-2019-7389, https://github.com/leonW7/D-Link/blob/master/Vul_4.md
CVE-2019-7390, https://github.com/leonW7/D-Link/blob/master/Vul_5.md
CVE-2019-7736, https://www.youtube.com/watch?v=uaT8vX06Jjs
CVE-2019-8312, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/syslog.md
CVE-2019-8313, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/firewallv6.md
CVE-2019-8314, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/qos.md
CVE-2019-8315, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/firewallv4.md
CVE-2019-8316, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/webfilter.md
CVE-2019-8317, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/staticrouterv6.md
CVE-2019-8318, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/mail.md
CVE-2019-8319, https://github.com/lieanu/vuls/blob/master/dlink/DIR-878/staticrouterv4.md
CVE-2019-8392, https://github.com/leonW7/D-Link/blob/master/Vul_6.md
CVE-2019-9122, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-825/command%20injection.md
CVE-2019-9123, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-825/Permission%20access%20control.md
CVE-2019-9124, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-878/blankpassword.md
CVE-2019-9125, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-878/overflow1.md
CVE-2019-9125, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-878/overflow2.md
CVE-2019-9126, https://github.com/WhooAmii/whooamii.github.io/blob/master/2018/DIR-825/information%20disclosure.md
CVE-2019-10039, https://github.com/PAGalaxyLab/VulInfo/blob/master/D-Link/DIR-816/edit_web_and_sys_account/README.md
CVE-2019-10040, https://github.com/PAGalaxyLab/VulInfo/blob/master/D-Link/DIR-816/remote_cmd_exec_0/README.md
CVE-2019-10041, https://github.com/PAGalaxyLab/VulInfo/blob/master/D-Link/DIR-816/edit_sys_account/README.md
CVE-2019-10042, https://github.com/PAGalaxyLab/VulInfo/blob/master/D-Link/DIR-816/reset_router/README.md
CVE-2019-7642, https://github.com/xw77cve/CVE-2019-7642/blob/master/README.md
CVE-2018-17989, https://c0mix.github.io/2019/D-Link-DIR-3782-SecAdvisory-OS-Command-Injection-and-Stored-XSS/
CVE-2018-17990, https://c0mix.github.io/2019/D-Link-DIR-3782-SecAdvisory-OS-Command-Injection-and-Stored-XSS/
CVE-2018-19300, https://community.greenbone.net/t/cve-2018-19300-remote-command-execution-vulnerability-in-d-link-dwr-and-dap-routers/1772
CVE-2019-11017, http://packetstormsecurity.com/files/152465/D-Link-DI-524-2.06RU-Cross-Site-Scripting.html
CVE-2019-11017, https://www.exploit-db.com/exploits/46687
CVE-2019-10999, https://github.com/fuzzywalls/CVE-2019-10999
CVE-2018-19986, https://github.com/pr0v3rbs/CVE/tree/master/CVE-2018-19986%20-%2019990
CVE-2018-19987, https://github.com/pr0v3rbs/CVE/tree/master/CVE-2018-19986%20-%2019990
CVE-2018-19988, https://github.com/pr0v3rbs/CVE/tree/master/CVE-2018-19986%20-%2019990
CVE-2018-19989, https://github.com/pr0v3rbs/CVE/tree/master/CVE-2018-19986%20-%2019990
CVE-2018-19990, https://github.com/pr0v3rbs/CVE/tree/master/CVE-2018-19986%20-%2019990
CVE-2019-12786, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/dir818-protected.pdf
CVE-2019-12787, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/dir818-2-protected.pdf
CVE-2013-7471, http://www.s3cur1ty.de/m1adv2013-020
CVE-2013-7471, https://www.exploit-db.com/exploits/27044
CVE-2019-13128, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/DIR-823G-v2.pdf
CVE-2017-8408, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8404, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8407, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8411, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8405, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8406, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8409, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8410, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8414, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2017-8417, https://github.com/ethanhunnt/IoT_vulnerabilities/blob/master/Dlink_DCS_1130_security.pdf
CVE-2019-13372, http://packetstormsecurity.com/files/158904/D-Link-Central-WiFi-Manager-CWM-100-Remote-Code-Execution.html
CVE-2019-13481, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/dir818-3.pdf
CVE-2019-13482, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/dir818-4.pdf
CVE-2019-13560, https://www.nccgroup.trust/us/about-us/newsroom-and-events/blog/2019/july/the-d-link-dir-655c-from-nothing-to-rce/
CVE-2019-13561, https://www.nccgroup.trust/us/about-us/newsroom-and-events/blog/2019/july/the-d-link-dir-655c-from-nothing-to-rce/
CVE-2019-13562, https://www.nccgroup.trust/us/about-us/newsroom-and-events/blog/2019/july/the-d-link-dir-655c-from-nothing-to-rce/
CVE-2019-13563, https://www.nccgroup.trust/us/about-us/newsroom-and-events/blog/2019/july/the-d-link-dir-655c-from-nothing-to-rce/
CVE-2019-1010155, https://www.youtube.com/watch?v=7sk6agpcA_s
CVE-2019-1010155, https://youtu.be/BQQbp2vn_wY
CVE-2019-14332, http://packetstormsecurity.com/files/153840/D-Link-6600-AP-XSS-DoS-Information-Disclosure.html
CVE-2019-14333, http://packetstormsecurity.com/files/153840/D-Link-6600-AP-XSS-DoS-Information-Disclosure.html
CVE-2019-14334, http://packetstormsecurity.com/files/153840/D-Link-6600-AP-XSS-DoS-Information-Disclosure.html
CVE-2019-14336, http://packetstormsecurity.com/files/153840/D-Link-6600-AP-XSS-DoS-Information-Disclosure.html
CVE-2019-14337, http://packetstormsecurity.com/files/153840/D-Link-6600-AP-XSS-DoS-Information-Disclosure.html
CVE-2019-14338, http://packetstormsecurity.com/files/153840/D-Link-6600-AP-XSS-DoS-Information-Disclosure.html
CVE-2019-6968, https://rhaidiz.net/2019/02/27/dribble-router-vulns-dlink-alcatel-cve-2019-6969-cve-2019-6968-cve-2019-7163/
CVE-2019-6969, https://rhaidiz.net/2019/02/27/dribble-router-vulns-dlink-alcatel-cve-2019-6969-cve-2019-6968-cve-2019-7163/
CVE-2019-15526, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/823G-102B05-7.pdf
CVE-2019-15527, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/823G-102B05-6.pdf
CVE-2019-15528, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/823G-102B05-5.pdf
CVE-2019-15529, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/823G-102B05-1.pdf
CVE-2019-15530, https://github.com/TeamSeri0us/pocs/blob/master/iot/dlink/823G-102B05-2.pdf
CVE-2019-13263, https://orenlab.sise.bgu.ac.il/publications/CrossRouter
CVE-2019-13264, https://orenlab.sise.bgu.ac.il/publications/CrossRouter
CVE-2019-13265, https://orenlab.sise.bgu.ac.il/publications/CrossRouter
CVE-2019-10891, https://github.com/Kirin-say/Vulnerabilities/blob/master/DIR-806_Code_Injection.md
